Region,Latitude,Longitude,RSL,RSL_er_max,RSL_er_min,Elevation,El_er_max,El_er_min,Age,Age_er_max,Age_er_min,Type,Interc,Indicator,Region,CoralTaxa
Florida,24.62,-82.86,0,0,0,-6.55,0.742,0.735,4289,112,112,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-15.39,0.788,0.737,7824,101,101,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-2.9,0.515,0.514,2527,148,148,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-11.58,0.515,0.514,156,108,108,0,0,2,1,9
Florida,24.62,-82.86,0,0,0,-15.39,0.737,0.737,595,69,69,0,0,2,1,9
Florida,24.65,-82.8,0,0,0,-6.36,0.624,0.620,4744,104,104,0,0,2,1,9
Florida,24.71,-82.83,0,0,0,-6.24,0.325,0.325,2582,133,133,0,0,2,1,9
Florida,24.56,-81.34,0,0,0,-9,0.372,0.372,5155,133,133,0,0,2,1,9
Florida,24.56,-81.34,0,0,0,-12.05,0.460,0.456,7082,122,122,0,0,2,1,9
Florida,24.56,-81.34,0,0,0,-13.57,0.465,0.456,7712,97,97,0,0,2,1,9
Florida,24.56,-81.34,0,0,0,-8.23,0.875,0.875,6191,88,88,0,0,2,1,9
Florida,24.65,-82.18,0,0,0,-5.49,0.735,0.735,2398,95,95,0,0,2,1,9
Florida,24.63,-82.42,0,0,0,-3.35,0.686,0.686,3606,98,98,0,0,2,1,9
Florida,24.91,-80.53,0,0,0,-6.9,0.327,0.321,6836,104,104,0,0,2,1,9
Florida,25.11,-80.3,0,0,0,-3,0.711,0.711,2137,134,134,0,0,2,1,9
Florida,25.11,-80.3,0,0,0,-6.05,0.761,0.759,5042,164,164,0,0,2,1,9
Florida,25.11,-80.3,0,0,0,-10.32,0.937,0.926,6066,117,117,0,0,2,1,9
Florida,24.68,-83.05,0,0,0,-12.09,1.569,1.567,5726,117,117,2,0,2,1,10
Florida,25.38,-80.16,0,0,0,-5.58,0.621,0.620,4273,133,133,2,0,2,1,11
Florida,25.38,-80.16,0,0,0,-5.53,0.189,0.189,4512,132,132,2,0,2,1,11
Florida,25.73,-80.12,0,0,0,-16.1,0.555,0.553,7216,288,288,2,0,2,1,11
Florida,25.11,-80.3,0,0,0,-8,0.927,0.926,5322,304,304,-1,0,2,1,0
Florida,24.7,-82.8,0,0,0,-15.09,0.755,0.737,8125,232,232,-1,0,2,1,0
