Site,Taxa,Depth,Taxa
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.3,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.35,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
Caribbean,Orbicella,1.4,9
